word,x,y,pos,count,nn_cos,konkle60
step,9.672565,14.713045,NOUN,693,0.14796245,False
bites,5.862775,1.049249,NOUN,161,0.14789528,False
avocado,-1.8349776,-25.848024,NOUN,229,0.14782535,False
frame,-18.619198,6.129203,NOUN,58,0.14780904,False
counter,0.72931975,5.172652,NOUN,104,0.14780791,False
plop,3.0966027,24.185816,NOUN,89,0.14779438,False
women,26.187702,4.256343,NOUN,96,0.14777474,False
names,0.55574554,5.7929425,NOUN,92,0.147765,False
pine,-14.288737,-12.755535,NOUN,60,0.14769565,False
moose,9.393753,-14.978384,NOUN,99,0.14769147,False
yawn,-11.983124,10.238533,NOUN,83,0.14767568,False
gorilla,-6.3866653,27.046001,NOUN,214,0.14765748,False
bubbles,-2.2860253,-0.08880987,NOUN,1321,0.14761879,False
diamond,-2.0725918,-18.411999,NOUN,136,0.14759685,False
mice,10.195905,-11.372516,NOUN,63,0.14758876,False
deer,-2.8742023,-13.842778,NOUN,130,0.14754917,False
bottle,5.764464,21.304388,NOUN,790,0.14753993,True
flap,-2.2633421,-3.5984547,NOUN,119,0.14753534,False
walrus,6.134302,6.725086,NOUN,50,0.14752205,False
seal,5.379858,9.029439,NOUN,77,0.14751561,False
flight,-11.559016,-21.90646,NOUN,66,0.1474828,False
