word,x,y,pos,count,nn_cos,konkle60
coat,1.274402,-12.207765,NOUN,117,0.206048,False
oil,-27.845821,0.83542925,NOUN,161,0.18906468,False
horsey,47.522156,-4.5667267,NOUN,148,0.20962842,False
underwear,0.96380675,-21.201935,NOUN,89,0.1959316,False
shelf,-5.7630773,-8.1629715,NOUN,200,0.213389,False
station,-20.14291,-29.77734,NOUN,121,0.19902654,False
sprinkles,-25.627726,14.811943,NOUN,83,0.18621063,False
load,-7.7061133,-5.4917765,NOUN,99,0.20729797,False
tunnel,5.60666,8.546822,NOUN,137,0.2453444,False
hunt,21.913004,-7.3906097,NOUN,112,0.20640962,False
pigs,44.07259,0.3911283,NOUN,159,0.24365844,False
puff,-23.579927,4.04291,NOUN,162,0.19522941,False
hugs,-7.2314515,-25.64756,NOUN,162,0.21008168,False
tracks,3.162294,8.890135,NOUN,135,0.29119092,False
donut,-22.958616,-22.435513,NOUN,148,0.18174048,False
mermaid,15.15049,-15.965678,NOUN,143,0.19503486,False
rings,40.726578,6.560517,NOUN,126,0.1879384,False
playground,19.48357,-35.217564,NOUN,168,0.23762023,False
berry,-24.881514,-28.458815,NOUN,136,0.1799525,False
moose,36.371105,9.417752,NOUN,99,0.20361157,False
shop,-15.508522,-35.17129,NOUN,209,0.1874299,False
scooter,7.1317086,-4.3938527,NOUN,166,0.24319927,False
cheetah,44.970997,5.2223496,NOUN,54,0.18123202,False
crunch,-5.1017423,33.26967,NOUN,168,0.23302357,False
father,-26.680777,-18.171257,NOUN,195,0.17830916,False
monsters,-4.3025203,-5.4123054,NOUN,90,0.20154303,False
slippers,1.3417878,-8.884779,NOUN,172,0.1860358,False
ladder,16.34431,18.885775,NOUN,131,0.18499076,False
queen,21.144402,15.854572,NOUN,134,0.20468795,False
frogs,38.887753,-4.883257,NOUN,105,0.18985349,False
stroller,8.144763,-3.5693471,NOUN,200,0.21573997,False
pears,-41.628735,12.852602,NOUN,176,0.26444104,False
shorts,-3.6311712,-22.296936,NOUN,170,0.19723408,False
cucumber,-35.209827,26.06724,NOUN,133,0.18025939,False
peach,-26.923794,26.978676,NOUN,204,0.23352118,False
level,-9.731775,19.776417,NOUN,189,0.189568,False
remote,-12.555182,-20.845179,NOUN,176,0.21892047,False
stories,4.8178163,-24.885553,NOUN,127,0.18483621,False
presents,-1.5850226,-2.1035452,NOUN,88,0.19572483,False
smoothie,-33.747517,15.05295,NOUN,170,0.17806895,False
nest,30.241102,-5.0117497,NOUN,109,0.22753358,False
chickens,42.720062,0.31676364,NOUN,106,0.22986488,False
reindeer,-0.6186284,-1.6006163,NOUN,71,0.18774629,False
elephants,37.588333,2.0914423,NOUN,88,0.18948086,False
honk,9.877631,13.981836,NOUN,167,0.18136664,False
fruits,-37.8931,21.457197,NOUN,199,0.1985743,False
slice,-23.271992,12.790681,NOUN,170,0.1820126,False
excavator,11.133525,11.2795105,NOUN,71,0.2605901,False
closet,-5.1760855,20.848385,NOUN,124,0.1771069,False
coin,-36.45231,-14.915608,NOUN,156,0.22581,False
cheeks,11.978856,30.83689,NOUN,157,0.21245845,False
market,-19.659168,-30.2152,NOUN,120,0.18591179,False
nay,46.851734,-6.073706,NOUN,106,0.19609034,False
ants,25.55504,-2.6913173,NOUN,189,0.20385802,False
chick,29.2565,0.83945537,NOUN,139,0.23771203,False
treasure,16.138012,-15.353938,NOUN,97,0.19173813,False
crayon,0.3395821,11.176124,NOUN,122,0.20185949,False
vegetables,-21.848806,17.15483,NOUN,233,0.19886838,False
onion,-32.11111,27.810083,NOUN,157,0.20777284,False
dumplings,-29.102451,-8.199052,NOUN,160,0.33775437,False
hats,-0.6326024,5.782652,NOUN,143,0.19135141,False
coins,-35.888428,-15.095665,NOUN,122,0.22661114,False
feelings,9.645957,-28.769024,NOUN,119,0.18316825,False
photo,-12.429758,3.109088,NOUN,138,0.23165281,False
syrup,-30.879467,7.802018,NOUN,65,0.21270387,False
diamond,14.636795,-25.217503,NOUN,136,0.31408784,False
waffle,-21.620777,-18.995415,NOUN,143,0.19447605,False
container,-22.947205,-9.682144,NOUN,115,0.17914166,False
toothpaste,10.170244,26.292667,NOUN,120,0.26939785,False
river,20.551304,2.6647198,NOUN,121,0.193172,False
alarm,1.3068342,35.34234,NOUN,128,0.19085586,False
museum,-14.492721,6.1193275,NOUN,136,0.23213746,False
puddle,30.92037,-21.188665,NOUN,93,0.18567942,False
beads,-11.67788,-27.126198,NOUN,127,0.20065169,False
daughter,-11.766385,24.457626,NOUN,318,0.18446231,False
pout,11.979258,-0.9700949,NOUN,104,0.22835149,False
field,-9.448273,20.355206,NOUN,142,0.18018872,False
dolls,-33.590214,-21.382927,NOUN,115,0.20116444,False
dessert,-25.30226,16.920988,NOUN,150,0.17760056,False
pencil,-15.808656,2.4847097,NOUN,143,0.17932688,False
planet,18.319746,-19.364021,NOUN,90,0.2653818,False
flour,-29.68081,-1.6978099,NOUN,75,0.17821795,False
puzzles,-4.575413,7.8432446,NOUN,121,0.21925397,False
crane,12.783185,9.701542,NOUN,78,0.23641662,False
faces,17.240578,24.584055,NOUN,124,0.17704861,False
burrito,-40.004547,13.237444,NOUN,164,0.2557355,False
lovey,-10.188453,-8.262077,NOUN,190,0.22146125,False
raspberry,-29.45271,18.392925,NOUN,103,0.28229198,False
markers,-3.4207554,12.838818,NOUN,83,0.23860317,False
recipe,-41.44393,4.580461,NOUN,99,0.17703967,False
umbrella,5.324756,29.101633,NOUN,122,0.19250433,True
powder,-25.117289,12.193381,NOUN,88,0.17801034,False
police,14.653542,16.54063,NOUN,158,0.17719118,False
treats,-15.27197,32.57297,NOUN,117,0.1850878,False
forest,23.98406,-7.5876584,NOUN,133,0.20955813,False
pup,35.862366,-16.608662,NOUN,124,0.1834686,False
cave,21.493748,-6.672809,NOUN,73,0.20346642,False
flavor,-21.941538,12.88328,NOUN,123,0.18171482,False
evening,0.17260784,0.36821848,NOUN,108,0.18272687,False
bodies,-1.3398061,25.271196,NOUN,175,0.21218757,False
cone,38.2988,-15.311752,NOUN,166,0.18137808,False
camel,36.193222,12.075631,NOUN,68,0.19768365,False
clouds,30.603388,-16.134857,NOUN,112,0.18714708,False
roller,-16.101358,-0.57275397,NOUN,98,0.18210383,False
wipes,0.23488037,-12.331475,NOUN,119,0.19866867,False
dryer,-5.767858,-18.028326,NOUN,128,0.21018524,False
dots,-3.78635,16.603058,NOUN,99,0.23414338,False
rooster,40.194496,-1.4447457,NOUN,161,0.22856797,False
froggy,36.20448,-8.20211,NOUN,128,0.19026536,False
bicycle,7.2769547,-6.069803,NOUN,128,0.19645865,False
recycling,-24.84371,2.5493355,NOUN,101,0.18122272,False
salmon,-18.39535,13.487223,NOUN,138,0.1955694,False
wine,-32.73626,-10.93522,NOUN,131,0.19226559,False
beginning,14.113193,1.3651332,NOUN,134,0.1880622,False
rattle,-9.696136,-13.258952,NOUN,171,0.21116681,False
peppers,-30.991869,-3.6570685,NOUN,92,0.18686332,False
shovel,2.0839374,-16.719606,NOUN,102,0.22010453,False
broom,-0.8019841,-15.478598,NOUN,108,0.19600779,False
